Term,PCA_X,PCA_Y
Copycat,0.6848851412438928,-0.31384862577231265
TYPE_BUG,0.034826707156926026,0.21159072392439782
TYPE_DARK,-0.31598423832736666,0.12564228277507555
TYPE_DRAGON,-0.3275699978195573,0.3232804803375303
TYPE_ELECTRIC,-0.1186518743010743,0.2235736999425561
TYPE_FAIRY,-0.34045997661808586,0.20290525732187298
TYPE_FIGHTING,-0.03986201326380954,0.2449667394400823
TYPE_FIRE,-0.014278826670660504,0.22820816941925345
TYPE_FLYING,-0.1579257353623787,0.2738805132314363
TYPE_GHOST,-0.15467027012681014,0.2472462599709228
TYPE_GRASS,0.07541796706000999,0.19654064865123166
TYPE_GROUND,0.055302321894956055,0.21563376860663563
TYPE_ICE,-0.04015817353324462,0.23628147205066571
TYPE_NORMAL,-0.25047344575398583,0.30881139728949686
TYPE_POISON,0.010123386126670127,0.211464214595816
TYPE_PSYCHIC,-1.437554096070562,-0.04890772495678664
TYPE_ROCK,-0.06937761733572886,0.1786149005023498
TYPE_STEEL,-0.365106558134399,0.19472933014487745
TYPE_WATER,-0.0037308502048613926,0.2676648643024569
